CMDLINE /export/apps/opt/qiskit/0.34.2/envs/qiskit/bin/python3.10 spatial.py
MEM 19430.136719 1684770145.7620
MEM 19430.136719 1684770145.8720
MEM 19430.136719 1684770145.9731
MEM 19430.136719 1684770146.0740
MEM 19430.136719 1684770146.1744
MEM 19430.136719 1684770146.2750
MEM 19430.136719 1684770146.3760
MEM 19430.136719 1684770146.4780
MEM 19430.136719 1684770146.5820
MEM 19430.136719 1684770146.6830
MEM 19430.136719 1684770146.7840
MEM 19430.136719 1684770146.8847
MEM 19430.136719 1684770146.9860
MEM 19430.136719 1684770147.0930
MEM 19430.136719 1684770147.1940
MEM 19430.136719 1684770147.2963
MEM 19430.136719 1684770147.3970
MEM 19430.136719 1684770147.4981
MEM 19430.136719 1684770147.5991
MEM 19430.136719 1684770147.7091
MEM 19430.136719 1684770147.8101
MEM 19430.136719 1684770147.9110
MEM 19430.136719 1684770148.0331
MEM 19430.136719 1684770148.1340
MEM 19430.136719 1684770148.2350
MEM 19430.136719 1684770148.3400
MEM 19430.136719 1684770148.4412
MEM 19430.136719 1684770148.5426
MEM 19430.136719 1684770148.6430
MEM 19430.136719 1684770148.7440
MEM 19430.136719 1684770148.8510
MEM 19430.136719 1684770148.9520
MEM 19430.136719 1684770149.0531
MEM 19430.136719 1684770149.1540
MEM 19430.136719 1684770149.2551
MEM 19430.136719 1684770149.3603
MEM 19430.136719 1684770149.4612
MEM 19430.136719 1684770149.5639
MEM 19430.136719 1684770149.6682
MEM 19430.136719 1684770149.7691
MEM 19430.136719 1684770149.8696
MEM 19430.136719 1684770149.9782
MEM 19430.136719 1684770150.0791
MEM 19430.136719 1684770150.1801
MEM 19430.136719 1684770150.2811
MEM 19430.136719 1684770150.3821
MEM 19430.136719 1684770150.4832
MEM 19430.136719 1684770150.5855
MEM 19430.136719 1684770150.6861
MEM 19430.136719 1684770150.7871
MEM 19430.136719 1684770150.8881
MEM 19430.136719 1684770150.9891
MEM 19430.136719 1684770151.0992
MEM 19430.136719 1684770151.2002
MEM 19430.136719 1684770151.3012
MEM 19430.136719 1684770151.4024
MEM 19430.136719 1684770151.5031
MEM 19430.136719 1684770151.6041
MEM 19430.136719 1684770151.7051
MEM 19430.136719 1684770151.8062
MEM 19430.136719 1684770151.9144
MEM 19430.136719 1684770152.0151
MEM 19430.136719 1684770152.1161
MEM 19430.136719 1684770152.2172
MEM 19430.136719 1684770152.3182
MEM 19430.136719 1684770152.4192
MEM 19430.136719 1684770152.5202
MEM 19430.136719 1684770152.6212
MEM 19430.136719 1684770152.7222
MEM 19430.136719 1684770152.8232
MEM 19430.136719 1684770152.9237
MEM 19430.136719 1684770153.0251
MEM 19430.136719 1684770153.1261
MEM 19430.136719 1684770153.2764
MEM 19430.136719 1684770153.3769
MEM 19430.136719 1684770153.4871
MEM 19430.136719 1684770153.5881
MEM 19430.136719 1684770153.6891
MEM 19430.136719 1684770153.7902
MEM 19430.136719 1684770153.8911
MEM 19430.136719 1684770153.9941
MEM 19430.136719 1684770154.0951
MEM 19430.136719 1684770154.1971
MEM 19430.136719 1684770154.3010
MEM 19430.136719 1684770154.4021
MEM 19430.136719 1684770154.5053
MEM 19430.136719 1684770154.6061
MEM 19430.136719 1684770154.7071
MEM 19430.136719 1684770154.8161
MEM 19430.136719 1684770154.9171
MEM 19430.136719 1684770155.0176
MEM 19430.136719 1684770155.1232
MEM 19430.136719 1684770155.2241
MEM 19430.136719 1684770155.3251
MEM 19430.136719 1684770155.4265
MEM 19430.136719 1684770155.5271
MEM 19430.136719 1684770155.6331
MEM 19430.136719 1684770155.7341
MEM 19430.136719 1684770155.8352
MEM 19430.136719 1684770155.9361
MEM 19430.136719 1684770156.0371
MEM 19430.136719 1684770156.1452
MEM 19430.136719 1684770156.2461
MEM 19430.136719 1684770156.3482
MEM 19430.136719 1684770156.4487
MEM 19430.136719 1684770156.5493
MEM 19430.136719 1684770156.6591
MEM 19430.136719 1684770156.7601
MEM 19430.136719 1684770156.8691
MEM 19430.136719 1684770156.9701
MEM 19430.136719 1684770157.0721
MEM 19430.136719 1684770157.1733
MEM 19430.136719 1684770157.2742
MEM 19430.136719 1684770157.3751
MEM 19430.136719 1684770157.4762
MEM 19430.136719 1684770157.5771
MEM 19430.136719 1684770157.6806
MEM 19430.136719 1684770157.7812
MEM 19430.136719 1684770157.8822
MEM 19430.136719 1684770157.9831
MEM 19430.136719 1684770158.0841
MEM 19430.136719 1684770158.1848
MEM 19430.136719 1684770158.2861
MEM 19430.136719 1684770158.3871
MEM 19430.136719 1684770158.4992
MEM 19430.136719 1684770158.6002
MEM 19430.136719 1684770158.7012
MEM 19430.136719 1684770158.8021
MEM 19430.136719 1684770158.9031
MEM 19430.136719 1684770159.0041
MEM 19430.136719 1684770159.1052
MEM 19430.136719 1684770159.2062
MEM 19430.136719 1684770159.3072
MEM 19430.136719 1684770159.4082
MEM 19430.136719 1684770159.5182
MEM 19430.136719 1684770159.6187
MEM 19430.136719 1684770159.7231
MEM 19430.136719 1684770159.8241
MEM 19430.136719 1684770159.9251
MEM 19430.136719 1684770160.0261
MEM 19430.136719 1684770160.1264
MEM 19430.136719 1684770160.2266
MEM 19430.136719 1684770160.3269
MEM 19430.136719 1684770160.4271
MEM 19430.136719 1684770160.5274
MEM 19430.136719 1684770160.6277
MEM 19430.136719 1684770160.7280
MEM 19430.136719 1684770160.8329
MEM 19430.136719 1684770160.9341
MEM 19430.136719 1684770161.0349
MEM 19430.136719 1684770161.1420
MEM 19430.136719 1684770161.2481
MEM 19430.136719 1684770161.3570
MEM 19430.136719 1684770161.4672
MEM 19430.136719 1684770161.5680
MEM 19430.136719 1684770161.6693
MEM 19430.136719 1684770161.7698
MEM 19430.136719 1684770161.8710
MEM 19430.136719 1684770161.9720
MEM 19430.136719 1684770162.0760
MEM 19430.136719 1684770162.1851
MEM 19430.136719 1684770162.2941
MEM 19430.136719 1684770162.3951
MEM 19430.136719 1684770162.4960
MEM 19430.136719 1684770162.5970
MEM 19430.136719 1684770162.7030
MEM 19430.136719 1684770162.8040
MEM 19430.136719 1684770162.9070
MEM 19430.136719 1684770163.0182
MEM 19430.136719 1684770163.1270
MEM 19430.136719 1684770163.2350
MEM 19430.136719 1684770163.3362
MEM 19430.136719 1684770163.4402
MEM 19430.136719 1684770163.5411
MEM 19430.136719 1684770163.6420
MEM 19430.136719 1684770163.7550
MEM 19430.136719 1684770163.8556
MEM 19430.136719 1684770163.9611
MEM 19430.136719 1684770164.0620
MEM 19430.136719 1684770164.1630
MEM 19430.136719 1684770164.2680
MEM 19430.136719 1684770164.3705
MEM 19430.136719 1684770164.4755
MEM 19430.136719 1684770164.5760
MEM 19430.136719 1684770164.6771
MEM 19430.136719 1684770164.7780
MEM 19430.136719 1684770164.8818
MEM 19430.136719 1684770164.9830
MEM 19430.136719 1684770165.0840
MEM 19430.136719 1684770165.1910
MEM 19430.136719 1684770165.2920
MEM 19430.136719 1684770165.3990
MEM 19430.136719 1684770165.5000
MEM 19430.136719 1684770165.6004
MEM 19430.136719 1684770165.7010
MEM 19430.136719 1684770165.8020
MEM 19430.136719 1684770165.9030
MEM 19430.136719 1684770166.0060
MEM 19430.136719 1684770166.1070
MEM 19430.136719 1684770166.2080
MEM 19430.136719 1684770166.3085
MEM 19430.136719 1684770166.4091
MEM 19430.136719 1684770166.5130
MEM 19430.136719 1684770166.6141
MEM 19430.136719 1684770166.7241
MEM 19430.136719 1684770166.8250
MEM 19430.136719 1684770166.9260
MEM 19430.136719 1684770167.0270
MEM 19430.136719 1684770167.1320
MEM 19430.136719 1684770167.2330
MEM 19430.136719 1684770167.3431
MEM 19430.136719 1684770167.4450
MEM 19430.136719 1684770167.5508
MEM 19430.136719 1684770167.6520
MEM 19430.136719 1684770167.7531
MEM 19430.136719 1684770167.8611
MEM 19430.136719 1684770167.9621
MEM 19430.136719 1684770168.0630
MEM 19430.136719 1684770168.1650
MEM 19430.136719 1684770168.2654
MEM 19430.136719 1684770168.3701
MEM 19430.136719 1684770168.4711
MEM 19430.136719 1684770168.5722
MEM 19430.136719 1684770168.6800
MEM 19430.136719 1684770168.7871
MEM 19430.136719 1684770168.8894
MEM 19430.136719 1684770168.9996
MEM 19430.136719 1684770169.1061
MEM 19430.136719 1684770169.2171
MEM 19430.136719 1684770169.3221
MEM 19430.136719 1684770169.4230
MEM 19430.136719 1684770169.5263
MEM 19430.136719 1684770169.6270
MEM 19430.136719 1684770169.7320
MEM 19430.136719 1684770169.8390
MEM 19430.136719 1684770169.9400
MEM 19430.136719 1684770170.0481
MEM 19430.136719 1684770170.1491
MEM 19430.136719 1684770170.2540
MEM 19430.136719 1684770170.3551
MEM 19430.136719 1684770170.4560
MEM 19430.136719 1684770170.5570
MEM 19430.136719 1684770170.6580
MEM 19430.136719 1684770170.7593
MEM 19430.136719 1684770170.8630
MEM 19430.136719 1684770170.9661
MEM 19430.136719 1684770171.0670
MEM 19430.136719 1684770171.1680
MEM 19430.136719 1684770171.2690
MEM 19430.136719 1684770171.3760
MEM 19430.136719 1684770171.4771
MEM 19430.136719 1684770171.5810
MEM 19430.136719 1684770171.6862
MEM 19430.136719 1684770171.7938
MEM 19430.136719 1684770171.8982
MEM 19430.136719 1684770172.0001
MEM 19430.136719 1684770172.1047
MEM 19430.136719 1684770172.2058
MEM 19430.136719 1684770172.3072
MEM 19430.136719 1684770172.4074
MEM 19430.136719 1684770172.5076
MEM 19430.136719 1684770172.6078
MEM 19430.136719 1684770172.7081
MEM 19430.136719 1684770172.8084
MEM 19430.136719 1684770172.9087
MEM 19430.136719 1684770173.0089
MEM 19430.136719 1684770173.1092
MEM 19430.136719 1684770173.2095
MEM 19430.136719 1684770173.3097
MEM 19430.136719 1684770173.4099
MEM 19430.136719 1684770173.5102
MEM 19430.136719 1684770173.6205
MEM 19430.136719 1684770173.7207
MEM 19430.136719 1684770173.8219
MEM 19430.136719 1684770173.9235
MEM 19430.136719 1684770174.0241
MEM 19430.136719 1684770174.1250
MEM 19430.136719 1684770174.2993
MEM 19430.136719 1684770174.4080
MEM 19430.136719 1684770174.5087
MEM 19430.136719 1684770174.6091
MEM 19430.136719 1684770174.7099
MEM 19430.136719 1684770174.8149
MEM 19430.136719 1684770174.9160
MEM 19430.136719 1684770175.0200
MEM 19430.136719 1684770175.1259
MEM 19430.136719 1684770175.2319
MEM 19430.136719 1684770175.3379
MEM 19430.136719 1684770175.4439
MEM 19430.136719 1684770175.5450
MEM 19430.136719 1684770175.6519
MEM 19430.136719 1684770175.7579
MEM 19430.136719 1684770175.8659
MEM 19430.136719 1684770175.9699
MEM 19430.136719 1684770176.0742
MEM 19430.136719 1684770176.1798
MEM 19430.136719 1684770176.2869
MEM 19430.136719 1684770176.3889
MEM 19430.136719 1684770176.4899
MEM 19430.136719 1684770176.5910
MEM 19430.136719 1684770176.6930
MEM 19430.136719 1684770176.7939
MEM 19430.136719 1684770176.8950
MEM 19430.136719 1684770176.9960
MEM 19430.136719 1684770177.0969
MEM 19430.136719 1684770177.1979
MEM 19430.136719 1684770177.2989
MEM 19430.136719 1684770177.3999
MEM 19430.136719 1684770177.5009
MEM 19430.136719 1684770177.6020
MEM 19430.136719 1684770177.7030
MEM 19430.136719 1684770177.8039
MEM 19430.136719 1684770177.9049
MEM 19430.136719 1684770178.0060
MEM 19430.136719 1684770178.1070
MEM 19430.136719 1684770178.2079
MEM 19430.136719 1684770178.3090
MEM 19430.136719 1684770178.4142
MEM 19430.136719 1684770178.5164
MEM 19430.136719 1684770178.6220
MEM 19430.136719 1684770178.7229
MEM 19430.136719 1684770178.8239
MEM 19430.136719 1684770178.9299
MEM 19430.136719 1684770179.0309
MEM 19430.136719 1684770179.1339
MEM 19430.136719 1684770179.2449
MEM 19430.136719 1684770179.3460
MEM 19430.136719 1684770179.4471
MEM 19430.136719 1684770179.5546
MEM 19430.136719 1684770179.6549
MEM 19430.136719 1684770179.7559
MEM 19430.136719 1684770179.8659
MEM 19430.136719 1684770179.9740
MEM 19430.136719 1684770180.0800
MEM 19430.136719 1684770180.1889
MEM 19430.136719 1684770180.2929
MEM 19430.136719 1684770180.3959
MEM 19430.136719 1684770180.5040
MEM 19430.136719 1684770180.6089
MEM 19430.136719 1684770180.7189
MEM 19430.136719 1684770180.8230
MEM 19430.136719 1684770180.9269
MEM 19430.136719 1684770181.0320
MEM 19430.136719 1684770181.1340
MEM 19430.136719 1684770181.2349
MEM 19430.136719 1684770181.3359
MEM 19430.136719 1684770181.4370
MEM 19430.136719 1684770181.5444
MEM 19430.136719 1684770181.6508
MEM 19430.136719 1684770181.7590
MEM 19430.136719 1684770181.8632
MEM 19430.136719 1684770181.9660
MEM 19430.136719 1684770182.0670
MEM 19430.136719 1684770182.1680
MEM 19430.136719 1684770182.2730
MEM 19430.136719 1684770182.3740
MEM 19430.136719 1684770182.4750
MEM 19430.136719 1684770182.5780
MEM 19430.136719 1684770182.6790
MEM 19430.136719 1684770182.7820
MEM 19430.136719 1684770182.8830
MEM 19430.136719 1684770182.9840
MEM 19430.136719 1684770183.0910
MEM 19430.136719 1684770183.1920
MEM 19430.136719 1684770183.3030
MEM 19430.136719 1684770183.4040
MEM 19430.136719 1684770183.5050
MEM 19430.136719 1684770183.6100
MEM 19430.136719 1684770183.7110
MEM 19430.136719 1684770183.8181
MEM 19430.136719 1684770183.9190
MEM 19430.136719 1684770184.0220
MEM 19430.136719 1684770184.1320
MEM 19430.136719 1684770184.2330
MEM 19430.136719 1684770184.3340
MEM 19430.136719 1684770184.4350
MEM 19430.136719 1684770184.5370
MEM 19430.136719 1684770184.6380
MEM 19430.136719 1684770184.7481
MEM 19430.136719 1684770184.8600
MEM 19430.136719 1684770184.9610
MEM 19430.136719 1684770185.0700
MEM 19430.136719 1684770185.1780
MEM 19430.136719 1684770185.2790
MEM 19430.136719 1684770185.3800
MEM 19430.136719 1684770185.4810
MEM 19430.136719 1684770185.5860
MEM 19430.136719 1684770185.6870
MEM 19430.136719 1684770185.7880
MEM 19430.136719 1684770185.8890
MEM 19430.136719 1684770185.9980
MEM 19430.136719 1684770186.0991
MEM 19430.136719 1684770186.2000
MEM 19430.136719 1684770186.3010
MEM 19430.136719 1684770186.4040
MEM 19430.136719 1684770186.5140
MEM 19430.136719 1684770186.6150
MEM 19430.136719 1684770186.7160
MEM 19430.136719 1684770186.8170
MEM 19430.136719 1684770186.9230
MEM 19430.136719 1684770187.0239
MEM 19430.136719 1684770187.1290
MEM 19430.136719 1684770187.2300
MEM 19430.136719 1684770187.3400
MEM 19430.136719 1684770187.4412
MEM 19430.136719 1684770187.5420
MEM 19430.136719 1684770187.6491
MEM 19430.136719 1684770187.7500
MEM 19430.136719 1684770187.8510
MEM 19430.136719 1684770187.9520
MEM 19430.136719 1684770188.0530
MEM 19430.136719 1684770188.1620
MEM 19430.136719 1684770188.2630
MEM 19430.136719 1684770188.3640
MEM 19430.136719 1684770188.4650
MEM 19430.136719 1684770188.5720
MEM 19430.136719 1684770188.6730
MEM 19430.136719 1684770188.7740
MEM 19430.136719 1684770188.8750
MEM 19430.136719 1684770188.9800
MEM 19430.136719 1684770189.0831
MEM 19430.136719 1684770189.1840
MEM 19430.136719 1684770189.2870
MEM 19430.136719 1684770189.3960
MEM 19430.136719 1684770189.4970
MEM 19430.136719 1684770189.6042
MEM 19430.136719 1684770189.7050
MEM 19430.136719 1684770189.8110
MEM 19430.136719 1684770189.9120
MEM 19430.136719 1684770190.0190
MEM 19430.136719 1684770190.1421
MEM 19430.136719 1684770190.2431
MEM 19430.136719 1684770190.3510
MEM 19430.136719 1684770190.4590
MEM 19430.136719 1684770190.5651
MEM 19430.136719 1684770190.6660
MEM 19430.136719 1684770190.7670
MEM 19430.136719 1684770190.8740
MEM 19430.136719 1684770190.9745
MEM 19430.136719 1684770191.0750
MEM 19430.136719 1684770191.1760
MEM 19430.136719 1684770191.2810
MEM 19430.136719 1684770191.3820
MEM 19430.136719 1684770191.4860
MEM 19430.136719 1684770191.5871
MEM 19430.136719 1684770191.6881
MEM 19430.136719 1684770191.7971
MEM 19430.136719 1684770191.8991
MEM 19430.136719 1684770191.9997
MEM 19430.136719 1684770192.1030
MEM 19430.136719 1684770192.2034
MEM 19430.136719 1684770192.3081
MEM 19430.136719 1684770192.4090
MEM 19430.136719 1684770192.5101
MEM 19430.136719 1684770192.6111
MEM 19430.136719 1684770192.7119
MEM 19430.136719 1684770192.8131
MEM 19430.136719 1684770192.9141
MEM 19430.136719 1684770193.0231
MEM 19430.136719 1684770193.1240
MEM 19430.136719 1684770193.2250
MEM 19430.136719 1684770193.3255
MEM 19430.136719 1684770193.4348
MEM 19430.136719 1684770193.5360
MEM 19430.136719 1684770193.6370
MEM 19430.136719 1684770193.7380
MEM 19430.136719 1684770193.8390
MEM 19430.136719 1684770193.9480
MEM 19430.136719 1684770194.0490
MEM 19430.136719 1684770194.1581
MEM 19430.136719 1684770194.2589
MEM 19430.136719 1684770194.3601
MEM 19430.136719 1684770194.4611
MEM 19430.136719 1684770194.5618
MEM 19430.136719 1684770194.6631
MEM 19430.136719 1684770194.7641
MEM 19430.136719 1684770194.8751
MEM 19430.136719 1684770194.9851
MEM 19430.136719 1684770195.0941
MEM 19430.136719 1684770195.2020
MEM 19430.136719 1684770195.3111
MEM 19430.136719 1684770195.4751
MEM 19430.136719 1684770195.5760
MEM 19430.136719 1684770195.6841
MEM 19430.136719 1684770195.7950
MEM 19430.136719 1684770195.9020
MEM 19430.136719 1684770196.0028
MEM 19430.136719 1684770196.1070
MEM 19430.136719 1684770196.2075
MEM 19430.136719 1684770196.3080
MEM 19430.136719 1684770196.4170
MEM 19430.136719 1684770196.5180
MEM 19430.136719 1684770196.6260
MEM 19430.136719 1684770196.7350
MEM 19430.136719 1684770196.8410
MEM 19430.136719 1684770196.9420
MEM 19430.136719 1684770197.0430
MEM 19430.136719 1684770197.1441
MEM 19430.136719 1684770197.2451
MEM 19430.136719 1684770197.3460
MEM 19430.136719 1684770197.4470
MEM 19430.136719 1684770197.5510
MEM 19430.136719 1684770197.6600
MEM 19430.136719 1684770197.7671
MEM 19430.136719 1684770197.8770
MEM 19430.136719 1684770197.9778
MEM 19430.136719 1684770198.0790
MEM 19430.136719 1684770198.1800
MEM 19430.136719 1684770198.2810
MEM 19430.136719 1684770198.3820
MEM 19430.136719 1684770198.4831
MEM 19430.136719 1684770198.5840
MEM 19430.136719 1684770198.6850
MEM 19430.136719 1684770198.7897
MEM 19430.136719 1684770198.8942
MEM 19430.136719 1684770199.0000
MEM 19430.136719 1684770199.1039
MEM 19430.136719 1684770199.2078
MEM 19430.136719 1684770199.3131
MEM 19430.136719 1684770199.4182
MEM 19430.136719 1684770199.5215
MEM 19430.136719 1684770199.6254
MEM 19430.136719 1684770199.7261
MEM 19430.136719 1684770199.8301
MEM 19430.136719 1684770199.9308
MEM 19430.136719 1684770200.0321
MEM 19430.136719 1684770200.1325
MEM 19430.136719 1684770200.2431
MEM 19430.136719 1684770200.3442
MEM 19430.136719 1684770200.4450
MEM 19430.136719 1684770200.5521
MEM 19430.136719 1684770200.6531
MEM 19430.136719 1684770200.7791
MEM 19430.136719 1684770200.8801
MEM 19430.136719 1684770200.9840
MEM 19430.136719 1684770201.0850
MEM 19430.136719 1684770201.1911
MEM 19430.136719 1684770201.2974
MEM 19430.136719 1684770201.3981
MEM 19430.136719 1684770201.4990
MEM 19430.136719 1684770201.6000
MEM 19430.136719 1684770201.7009
MEM 19430.136719 1684770201.8020
MEM 19430.136719 1684770201.9090
MEM 19430.136719 1684770202.0101
MEM 19430.136719 1684770202.1164
MEM 19430.136719 1684770202.2170
MEM 19430.136719 1684770202.3220
MEM 19430.136719 1684770202.4230
MEM 19430.136719 1684770202.5242
MEM 19430.136719 1684770202.6248
MEM 19430.136719 1684770202.7302
MEM 19430.136719 1684770202.8333
MEM 19430.136719 1684770202.9336
MEM 19430.136719 1684770203.0339
MEM 19430.136719 1684770203.1349
MEM 19430.136719 1684770203.2360
MEM 19430.136719 1684770203.3372
MEM 19430.136719 1684770203.4381
MEM 19430.136719 1684770203.5391
MEM 19430.136719 1684770203.6400
MEM 19430.136719 1684770203.7411
MEM 19430.136719 1684770203.8419
MEM 19430.136719 1684770203.9430
MEM 19430.136719 1684770204.0441
MEM 19430.136719 1684770204.1451
MEM 19430.136719 1684770204.2460
MEM 19430.136719 1684770204.3470
MEM 19430.136719 1684770204.4480
MEM 19430.136719 1684770204.5491
MEM 19430.136719 1684770204.6501
MEM 19430.136719 1684770204.7511
MEM 19430.136719 1684770204.8520
MEM 19430.136719 1684770204.9530
MEM 19430.136719 1684770205.0560
MEM 19430.136719 1684770205.1570
MEM 19430.136719 1684770205.2580
MEM 19430.136719 1684770205.3640
MEM 19430.136719 1684770205.4645
MEM 19430.136719 1684770205.5651
MEM 19430.136719 1684770205.6720
MEM 19430.136719 1684770205.7730
MEM 19430.136719 1684770205.8740
MEM 19430.136719 1684770205.9860
MEM 19430.136719 1684770206.0870
MEM 19430.136719 1684770206.1881
MEM 19430.136719 1684770206.2889
MEM 19430.136719 1684770206.3902
MEM 19430.136719 1684770206.4912
MEM 19430.136719 1684770206.5922
MEM 19430.136719 1684770206.6931
MEM 19430.136719 1684770206.7942
MEM 19430.136719 1684770206.8953
MEM 19430.136719 1684770206.9960
MEM 19430.136719 1684770207.1001
MEM 19430.136719 1684770207.2014
MEM 19430.136719 1684770207.3061
MEM 19430.136719 1684770207.4070
MEM 19430.136719 1684770207.5141
MEM 19430.136719 1684770207.6150
MEM 19430.136719 1684770207.7220
MEM 19430.136719 1684770207.8230
MEM 19430.136719 1684770207.9240
MEM 19430.136719 1684770208.0251
MEM 19430.136719 1684770208.1292
MEM 19430.136719 1684770208.2301
MEM 19430.136719 1684770208.3310
MEM 19430.136719 1684770208.4320
MEM 19430.136719 1684770208.5331
MEM 19430.136719 1684770208.6340
MEM 19430.136719 1684770208.7350
MEM 19430.136719 1684770208.8360
MEM 19430.136719 1684770208.9370
MEM 19430.136719 1684770209.0415
MEM 19430.136719 1684770209.1421
MEM 19430.136719 1684770209.2432
MEM 19430.136719 1684770209.3441
MEM 19430.136719 1684770209.4450
MEM 19430.136719 1684770209.5460
MEM 19430.136719 1684770209.6471
MEM 19430.136719 1684770209.7551
MEM 19430.136719 1684770209.8561
MEM 19430.136719 1684770209.9570
MEM 19430.136719 1684770210.0580
MEM 19430.136719 1684770210.1590
MEM 19430.136719 1684770210.2620
MEM 19430.136719 1684770210.3630
MEM 19430.136719 1684770210.4641
MEM 19430.136719 1684770210.5650
MEM 19430.136719 1684770210.6660
MEM 19430.136719 1684770210.7670
MEM 19430.136719 1684770210.8675
MEM 19430.136719 1684770210.9691
MEM 19430.136719 1684770211.0701
MEM 19430.136719 1684770211.1931
MEM 19430.136719 1684770211.2941
MEM 19430.136719 1684770211.3953
MEM 19430.136719 1684770211.4963
MEM 19430.136719 1684770211.5967
MEM 19430.136719 1684770211.6981
MEM 19430.136719 1684770211.7990
MEM 19430.136719 1684770211.8993
MEM 19430.136719 1684770212.0001
MEM 19430.136719 1684770212.1004
MEM 19430.136719 1684770212.2006
MEM 19430.136719 1684770212.3009
MEM 19430.136719 1684770212.4059
MEM 19430.136719 1684770212.5070
MEM 19430.136719 1684770212.6080
MEM 19430.136719 1684770212.7100
MEM 19430.136719 1684770212.8109
MEM 19430.136719 1684770212.9119
MEM 19430.136719 1684770213.0129
MEM 19430.136719 1684770213.1140
MEM 19430.136719 1684770213.2149
MEM 19430.136719 1684770213.3181
MEM 19430.136719 1684770213.4191
MEM 19430.136719 1684770213.5202
MEM 19430.136719 1684770213.6211
MEM 19430.136719 1684770213.7221
MEM 19430.136719 1684770213.8231
MEM 19430.136719 1684770213.9241
MEM 19430.136719 1684770214.0251
MEM 19430.136719 1684770214.1261
MEM 19430.136719 1684770214.2271
MEM 19430.136719 1684770214.3284
MEM 19430.136719 1684770214.4291
MEM 19430.136719 1684770214.5301
MEM 19430.136719 1684770214.6411
MEM 19430.136719 1684770214.7421
MEM 19430.136719 1684770214.8431
MEM 19430.136719 1684770214.9441
MEM 19430.136719 1684770215.0551
MEM 19430.136719 1684770215.1561
MEM 19430.136719 1684770215.2566
MEM 19430.136719 1684770215.3570
MEM 19430.136719 1684770215.4630
MEM 19430.136719 1684770215.5640
MEM 19430.136719 1684770215.6652
MEM 19430.136719 1684770215.7662
MEM 19430.136719 1684770215.8681
MEM 19430.136719 1684770215.9690
MEM 19430.136719 1684770216.0700
MEM 19430.136719 1684770216.1710
MEM 19430.136719 1684770216.2760
MEM 19430.136719 1684770216.4180
MEM 19430.136719 1684770216.5190
MEM 19430.136719 1684770216.6240
MEM 19430.136719 1684770216.7250
MEM 19430.136719 1684770216.8260
MEM 19430.136719 1684770216.9270
MEM 19430.136719 1684770217.0281
MEM 19430.136719 1684770217.1291
MEM 19430.136719 1684770217.2300
MEM 19430.136719 1684770217.3310
MEM 19430.136719 1684770217.4320
MEM 19430.136719 1684770217.5360
MEM 19430.136719 1684770217.6370
MEM 19430.136719 1684770217.7380
MEM 19430.136719 1684770217.8390
MEM 19430.136719 1684770217.9400
MEM 19430.136719 1684770218.0410
MEM 19430.136719 1684770218.1420
MEM 19430.136719 1684770218.2424
MEM 19430.136719 1684770218.3430
MEM 19430.136719 1684770218.4470
MEM 19430.136719 1684770218.5480
MEM 19430.136719 1684770218.6490
MEM 19430.136719 1684770218.7500
MEM 19430.136719 1684770218.8512
MEM 19430.136719 1684770218.9520
MEM 19430.136719 1684770219.0530
MEM 19430.136719 1684770219.1540
MEM 19430.136719 1684770219.2550
MEM 19430.136719 1684770219.3560
MEM 19430.136719 1684770219.4570
MEM 19430.136719 1684770219.5580
MEM 19430.136719 1684770219.6590
MEM 19430.136719 1684770219.7637
MEM 19430.136719 1684770219.8650
MEM 19430.136719 1684770219.9660
MEM 19430.136719 1684770220.0670
MEM 19430.136719 1684770220.1680
MEM 19430.136719 1684770220.2690
MEM 19430.136719 1684770220.3700
MEM 19430.136719 1684770220.4710
MEM 19430.136719 1684770220.5720
MEM 19430.136719 1684770220.6730
MEM 19430.136719 1684770220.7740
MEM 19430.136719 1684770220.8750
MEM 19430.136719 1684770220.9760
MEM 19430.136719 1684770221.0770
MEM 19430.136719 1684770221.1780
MEM 19430.136719 1684770221.2808
MEM 19430.136719 1684770221.3820
MEM 19430.136719 1684770221.4830
MEM 19430.136719 1684770221.5900
MEM 19430.136719 1684770221.6948
MEM 19430.136719 1684770221.7950
MEM 19430.136719 1684770221.8991
MEM 19430.136719 1684770222.0052
MEM 19430.136719 1684770222.1109
MEM 19430.136719 1684770222.2150
MEM 19430.136719 1684770222.3159
MEM 19430.136719 1684770222.4206
MEM 19430.136719 1684770222.5208
MEM 19430.136719 1684770222.6218
MEM 19430.136719 1684770222.7228
MEM 19430.136719 1684770222.8238
MEM 19430.136719 1684770222.9250
MEM 19430.136719 1684770223.0259
MEM 19430.136719 1684770223.1270
MEM 19430.136719 1684770223.2280
MEM 19430.136719 1684770223.3290
MEM 19430.136719 1684770223.4299
MEM 19430.136719 1684770223.5309
MEM 19430.136719 1684770223.6319
MEM 19430.136719 1684770223.7329
MEM 19430.136719 1684770223.8339
MEM 19430.136719 1684770223.9350
MEM 19430.136719 1684770224.0360
MEM 19430.136719 1684770224.1370
MEM 19430.136719 1684770224.2380
MEM 19430.136719 1684770224.3390
MEM 19430.136719 1684770224.4399
MEM 19430.136719 1684770224.5409
MEM 19430.136719 1684770224.6419
MEM 19430.136719 1684770224.7430
MEM 19430.136719 1684770224.8439
MEM 19430.136719 1684770224.9449
MEM 19430.136719 1684770225.0459
MEM 19430.136719 1684770225.1469
MEM 19430.136719 1684770225.2479
MEM 19430.136719 1684770225.3489
MEM 19430.136719 1684770225.4500
